At least,But less than,Single,Married filing jointly,Married filing separately,Head of a house hold
21950.00,22000.00,2830.00,2364.00,2830.00,2629.00
22000.00,22050.00,2838.00,2371.00,2838.00,2636.00
22050.00,22100.00,2845.00,2379.00,2845.00,2644.00
22100.00,22150.00,2853.00,2386.00,2853.00,2651.00
22150.00,22200.00,2860.00,2394.00,2860.00,2659.00
22200.00,22250.00,2868.00,2401.00,2868.00,2666.00
22250.00,22300.00,2875.00,2409.00,2875.00,2674.00
22300.00,22350.00,2883.00,2416.00,2883.00,2681.00
22350.00,22400.00,2890.00,2424.00,2890.00,2689.00
22400.00,22450.00,2898.00,2431.00,2898.00,2696.00
22450.00,22500.00,2905.00,2439.00,2905.00,2704.00
22500.00,22550.00,2913.00,2446.00,2913.00,2711.00
22550.00,22600.00,2920.00,2454.00,2920.00,2719.00
22600.00,22650.00,2928.00,2461.00,2928.00,2726.00
22650.00,22700.00,2935.00,2469.00,2935.00,2734.00
22700.00,22750.00,2943.00,2476.00,2943.00,2741.00
22750.00,22800.00,2950.00,2484.00,2950.00,2749.00
22800.00,22850.00,2958.00,2491.00,2958.00,2756.00
22850.00,22900.00,2965.00,2499.00,2965.00,2764.00
22900.00,22950.00,2973.00,2506.00,2973.00,2771.00
22950.00,23000.00,2980.00,2514.00,2980.00,2779.00
23000.00,23050.00,2988.00,2521.00,2988.00,2786.00
23050.00,23100.00,2995.00,2529.00,2995.00,2794.00
23100.00,23150.00,3003.00,2536.00,3003.00,2801.00
23150.00,23200.00,3010.00,2544.00,3010.00,2809.00
23200.00,23250.00,3018.00,2551.00,3018.00,2816.00
23250.00,23300.00,3025.00,2559.00,3025.00,2824.00
23300.00,23350.00,3033.00,2566.00,3033.00,2831.00
23350.00,23400.00,3040.00,2574.00,3040.00,2839.00
23400.00,23450.00,3048.00,2581.00,3048.00,2846.00
23450.00,23500.00,3055.00,2589.00,3055.00,2854.00
23500.00,23550.00,3063.00,2596.00,3063.00,2861.00
23550.00,23600.00,3070.00,2604.00,3070.00,2869.00
23600.00,23650.00,3078.00,2611.00,3078.00,2876.00
23650.00,23700.00,3085.00,2619.00,3085.00,2884.00
23700.00,23750.00,3093.00,2626.00,3093.00,2891.00
23750.00,23800.00,3100.00,2634.00,3100.00,2899.00
23800.00,23850.00,3108.00,2641.00,3108.00,2906.00
23850.00,23900.00,3115.00,2649.00,3115.00,2914.00
23900.00,23950.00,3123.00,2656.00,3123.00,2921.00
23950.00,24000.00,3130.00,2664.00,3130.00,2929.00
24000.00,24050.00,3138.00,2671.00,3138.00,2936.00
24050.00,24100.00,3145.00,2679.00,3145.00,2944.00
24100.00,24150.00,3153.00,2686.00,3153.00,2951.00
24150.00,24200.00,3160.00,2694.00,3160.00,2959.00
24200.00,24250.00,3168.00,2701.00,3168.00,2966.00
24250.00,24300.00,3175.00,2709.00,3175.00,2974.00
24300.00,24350.00,3183.00,2716.00,3183.00,2981.00
24350.00,24400.00,3190.00,2724.00,3190.00,2989.00
24400.00,24450.00,3198.00,2731.00,3198.00,2996.00
24450.00,24500.00,3205.00,2739.00,3205.00,3004.00
24500.00,24550.00,3213.00,2746.00,3213.00,3011.00
24550.00,24600.00,3220.00,2754.00,3220.00,3019.00
24600.00,24650.00,3228.00,2761.00,3228.00,3026.00
24650.00,24700.00,3235.00,2769.00,3235.00,3034.00
24700.00,24750.00,3243.00,2776.00,3243.00,3041.00
24750.00,24800.00,3250.00,2784.00,3250.00,3049.00
24800.00,24850.00,3258.00,2791.00,3258.00,3056.00
24850.00,24900.00,3265.00,2799.00,3265.00,3064.00
24900.00,24950.00,3273.00,2806.00,3273.00,3071.00
24950.00,25000.00,3280.00,2814.00,3280.00,3079.00
25000.00,25050.00,3288.00,2821.00,3288.00,3086.00
25050.00,25100.00,3295.00,2829.00,3295.00,3094.00
25100.00,25150.00,3303.00,2836.00,3303.00,3101.00
25150.00,25200.00,3310.00,2844.00,3310.00,3109.00
25200.00,25250.00,3318.00,2851.00,3318.00,3116.00
25250.00,25300.00,3325.00,2859.00,3325.00,3124.00
25300.00,25350.00,3333.00,2866.00,3333.00,3131.00
25350.00,25400.00,3340.00,2874.00,3340.00,3139.00
25400.00,25450.00,3348.00,2881.00,3348.00,3146.00
25450.00,25500.00,3355.00,2889.00,3355.00,3154.00
25500.00,25550.00,3363.00,2896.00,3363.00,3161.00
25550.00,25600.00,3370.00,2904.00,3370.00,3169.00
25600.00,25650.00,3378.00,2911.00,3378.00,3176.00
25650.00,25700.00,3385.00,2919.00,3385.00,3184.00
25700.00,25750.00,3393.00,2926.00,3393.00,3191.00
25750.00,25800.00,3400.00,2934.00,3400.00,3199.00
25800.00,25850.00,3408.00,2941.00,3408.00,3206.00
25850.00,25900.00,3415.00,2949.00,3415.00,3214.00
25900.00,25950.00,3423.00,2956.00,3423.00,3221.00
25950.00,26000.00,3430.00,2964.00,3430.00,3229.00
26000.00,26050.00,3438.00,2971.00,3438.00,3236.00
26050.00,26100.00,3445.00,2979.00,3445.00,3244.00
26100.00,26150.00,3453.00,2986.00,3453.00,3251.00
26150.00,26200.00,3460.00,2994.00,3460.00,3259.00
26200.00,26250.00,3468.00,3001.00,3468.00,3266.00
26250.00,26300.00,3475.00,3009.00,3475.00,3274.00
26300.00,26350.00,3483.00,3016.00,3483.00,3281.00
26350.00,26400.00,3490.00,3024.00,3490.00,3289.00
26400.00,26450.00,3498.00,3031.00,3498.00,3296.00
26450.00,26500.00,3505.00,3039.00,3505.00,3304.00
26500.00,26550.00,3513.00,3046.00,3513.00,3311.00
26550.00,26600.00,3520.00,3054.00,3520.00,3319.00
26600.00,26650.00,3528.00,3061.00,3528.00,3326.00
26650.00,26700.00,3535.00,3069.00,3535.00,3334.00
26700.00,26750.00,3543.00,3076.00,3543.00,3341.00
26750.00,26800.00,3550.00,3084.00,3550.00,3349.00
26800.00,26850.00,3558.00,3091.00,3558.00,3356.00
26850.00,26900.00,3565.00,3099.00,3565.00,3364.00
26900.00,26950.00,3573.00,3106.00,3573.00,3371.00
26950.00,27000.00,3580.00,3114.00,3580.00,3379.00
27000.00,27050.00,3588.00,3121.00,3588.00,3386.00
27050.00,27100.00,3595.00,3129.00,3595.00,3394.00
27100.00,27150.00,3603.00,3136.00,3603.00,3401.00
27150.00,27200.00,3610.00,3144.00,3610.00,3409.00
27200.00,27250.00,3618.00,3151.00,3618.00,3416.00
27250.00,27300.00,3625.00,3159.00,3625.00,3424.00
27300.00,27350.00,3633.00,3166.00,3633.00,3431.00
27350.00,27400.00,3640.00,3174.00,3640.00,3439.00
27400.00,27450.00,3648.00,3181.00,3648.00,3446.00
27450.00,27500.00,3655.00,3189.00,3655.00,3454.00
27500.00,27550.00,3663.00,3196.00,3663.00,3461.00
27550.00,27600.00,3670.00,3204.00,3670.00,3469.00
27600.00,27650.00,3678.00,3211.00,3678.00,3476.00
27650.00,27700.00,3685.00,3219.00,3685.00,3484.00
27700.00,27750.00,3693.00,3226.00,3693.00,3491.00
27750.00,27800.00,3700.00,3234.00,3700.00,3499.00
27800.00,27850.00,3708.00,3241.00,3708.00,3506.00
27850.00,27900.00,3715.00,3249.00,3715.00,3514.00
27900.00,27950.00,3723.00,3256.00,3723.00,3521.00
27950.00,28000.00,3730.00,3264.00,3730.00,3529.00
28000.00,28050.00,3738.00,3271.00,3738.00,3536.00
28050.00,28100.00,3745.00,3279.00,3745.00,3544.00
28100.00,28150.00,3753.00,3286.00,3753.00,3551.00
28150.00,28200.00,3760.00,3294.00,3760.00,3559.00
28200.00,28250.00,3768.00,3301.00,3768.00,3566.00
28250.00,28300.00,3775.00,3309.00,3775.00,3574.00
28300.00,28350.00,3783.00,3316.00,3783.00,3581.00
28350.00,28400.00,3790.00,3324.00,3790.00,3589.00
28400.00,28450.00,3798.00,3331.00,3798.00,3596.00
28450.00,28500.00,3805.00,3339.00,3805.00,3604.00
28500.00,28550.00,3813.00,3346.00,3813.00,3611.00
28550.00,28600.00,3820.00,3354.00,3820.00,3619.00
28600.00,28650.00,3828.00,3361.00,3828.00,3626.00
28650.00,28700.00,3835.00,3369.00,3835.00,3634.00
28700.00,28750.00,3843.00,3376.00,3843.00,3641.00
28750.00,28800.00,3850.00,3384.00,3850.00,3649.00
28800.00,28850.00,3858.00,3391.00,3858.00,3656.00
28850.00,28900.00,3865.00,3399.00,3865.00,3664.00
28900.00,28950.00,3873.00,3406.00,3873.00,3671.00
28950.00,29000.00,3880.00,3414.00,3880.00,3679.00
29000.00,29050.00,3888.00,3421.00,3888.00,3686.00
29050.00,29100.00,3895.00,3429.00,3895.00,3694.00
29100.00,29150.00,3903.00,3436.00,3903.00,3701.00
29150.00,29200.00,3910.00,3444.00,3910.00,3709.00
29200.00,29250.00,3918.00,3451.00,3918.00,3716.00
29250.00,29300.00,3925.00,3459.00,3925.00,3724.00
29300.00,29350.00,3933.00,3466.00,3933.00,3731.00
29350.00,29400.00,3940.00,3474.00,3940.00,3739.00
29400.00,29450.00,3948.00,3481.00,3948.00,3746.00
29450.00,29500.00,3955.00,3489.00,3955.00,3754.00
29500.00,29550.00,3963.00,3496.00,3963.00,3761.00
29550.00,29600.00,3970.00,3504.00,3970.00,3769.00
29600.00,29650.00,3978.00,3511.00,3978.00,3776.00
29650.00,29700.00,3985.00,3519.00,3985.00,3784.00
29700.00,29750.00,3993.00,3526.00,3993.00,3791.00
29750.00,29800.00,4000.00,3534.00,4000.00,3799.00
29800.00,29850.00,4008.00,3541.00,4008.00,3806.00
29850.00,29900.00,4015.00,3549.00,4015.00,3814.00
29900.00,29950.00,4023.00,3556.00,4023.00,3821.00
29950.00,30000.00,4030.00,3564.00,4030.00,3829.00
30000.00,30050.00,4038.00,3571.00,4038.00,3836.00
30050.00,30100.00,4045.00,3579.00,4045.00,3844.00
30100.00,30150.00,4053.00,3586.00,4053.00,3851.00
30150.00,30200.00,4060.00,3594.00,4060.00,3859.00
30200.00,30250.00,4068.00,3601.00,4068.00,3866.00
30250.00,30300.00,4075.00,3609.00,4075.00,3874.00
30300.00,30350.00,4083.00,3616.00,4083.00,3881.00
30350.00,30400.00,4090.00,3624.00,4090.00,3889.00
30400.00,30450.00,4098.00,3631.00,4098.00,3896.00
30450.00,30500.00,4105.00,3639.00,4105.00,3904.00
30500.00,30550.00,4113.00,3646.00,4113.00,3911.00
30550.00,30600.00,4120.00,3654.00,4120.00,3919.00
30600.00,30650.00,4128.00,3661.00,4128.00,3926.00
30650.00,30700.00,4135.00,3669.00,4135.00,3934.00
30700.00,30750.00,4143.00,3676.00,4143.00,3941.00
30750.00,30800.00,4150.00,3684.00,4150.00,3949.00
30800.00,30850.00,4158.00,3691.00,4158.00,3956.00
30850.00,30900.00,4165.00,3699.00,4165.00,3964.00
30900.00,30950.00,4173.00,3706.00,4173.00,3971.00
30950.00,31000.00,4180.00,3714.00,4180.00,3979.00
31000.00,31050.00,4188.00,3721.00,4188.00,3986.00
31050.00,31100.00,4195.00,3729.00,4195.00,3994.00
31100.00,31150.00,4203.00,3736.00,4203.00,4001.00
31150.00,31200.00,4210.00,3744.00,4210.00,4009.00
31200.00,31250.00,4218.00,3751.00,4218.00,4016.00
31250.00,31300.00,4225.00,3759.00,4225.00,4024.00
31300.00,31350.00,4233.00,3766.00,4233.00,4031.00
31350.00,31400.00,4240.00,3774.00,4240.00,4039.00
31400.00,31450.00,4248.00,3781.00,4248.00,4046.00
31450.00,31500.00,4255.00,3789.00,4255.00,4054.00
31500.00,31550.00,4263.00,3796.00,4263.00,4061.00
31550.00,31600.00,4270.00,3804.00,4270.00,4069.00
31600.00,31650.00,4278.00,3811.00,4278.00,4076.00
31650.00,31700.00,4285.00,3819.00,4285.00,4084.00
31700.00,31750.00,4293.00,3826.00,4293.00,4091.00
31750.00,31800.00,4300.00,3834.00,4300.00,4099.00
31800.00,31850.00,4308.00,3841.00,4308.00,4106.00
31850.00,31900.00,4315.00,3849.00,4315.00,4114.00
31900.00,31950.00,4323.00,3856.00,4323.00,4121.00
31950.00,32000.00,4330.00,3864.00,4330.00,4129.00
32000.00,32050.00,4338.00,3871.00,4338.00,4136.00
32050.00,32100.00,4345.00,3879.00,4345.00,4144.00
32100.00,32150.00,4353.00,3886.00,4353.00,4151.00
32150.00,32200.00,4360.00,3894.00,4360.00,4159.00
32200.00,32250.00,4368.00,3901.00,4368.00,4166.00
32250.00,32300.00,4375.00,3909.00,4375.00,4174.00
32300.00,32350.00,4383.00,3916.00,4383.00,4181.00
32350.00,32400.00,4390.00,3924.00,4390.00,4189.00
32400.00,32450.00,4398.00,3931.00,4398.00,4196.00
32450.00,32500.00,4405.00,3939.00,4405.00,4204.00
32500.00,32550.00,4413.00,3946.00,4413.00,4211.00
32550.00,32600.00,4420.00,3954.00,4420.00,4219.00
32600.00,32650.00,4428.00,3961.00,4428.00,4226.00
32650.00,32700.00,4435.00,3969.00,4435.00,4234.00
32700.00,32750.00,4443.00,3976.00,4443.00,4241.00
32750.00,32800.00,4450.00,3984.00,4450.00,4249.00
32800.00,32850.00,4458.00,3991.00,4458.00,4256.00
32850.00,32900.00,4465.00,3999.00,4465.00,4264.00
32900.00,32950.00,4473.00,4006.00,4473.00,4271.00
32950.00,33000.00,4480.00,4014.00,4480.00,4279.00
33000.00,33050.00,4488.00,4021.00,4488.00,4286.00
33050.00,33100.00,4495.00,4029.00,4495.00,4294.00
33100.00,33150.00,4503.00,4036.00,4503.00,4301.00
33150.00,33200.00,4510.00,4044.00,4510.00,4309.00
33200.00,33250.00,4518.00,4051.00,4518.00,4316.00
33250.00,33300.00,4525.00,4059.00,4525.00,4324.00
33300.00,33350.00,4533.00,4066.00,4533.00,4331.00
33350.00,33400.00,4540.00,4074.00,4540.00,4339.00
33400.00,33450.00,4548.00,4081.00,4548.00,4346.00
33450.00,33500.00,4555.00,4089.00,4555.00,4354.00
33500.00,33550.00,4563.00,4096.00,4563.00,4361.00
33550.00,33600.00,4570.00,4104.00,4570.00,4369.00
33600.00,33650.00,4578.00,4111.00,4578.00,4376.00
33650.00,33700.00,4585.00,4119.00,4585.00,4384.00
33700.00,33750.00,4593.00,4126.00,4593.00,4391.00
33750.00,33800.00,4600.00,4134.00,4600.00,4399.00
33800.00,33850.00,4608.00,4141.00,4608.00,4406.00
33850.00,33900.00,4615.00,4149.00,4615.00,4414.00
33900.00,33950.00,4623.00,4156.00,4623.00,4421.00
33950.00,34000.00,4630.00,4164.00,4630.00,4429.00
34000.00,34050.00,4638.00,4171.00,4638.00,4436.00
34050.00,34100.00,4645.00,4179.00,4645.00,4444.00
34100.00,34150.00,4653.00,4186.00,4653.00,4451.00
34150.00,34200.00,4660.00,4194.00,4660.00,4459.00
34200.00,34250.00,4668.00,4201.00,4668.00,4466.00
34250.00,34300.00,4675.00,4209.00,4675.00,4474.00
34300.00,34350.00,4683.00,4216.00,4683.00,4481.00
34350.00,34400.00,4690.00,4224.00,4690.00,4489.00
34400.00,34450.00,4698.00,4231.00,4698.00,4496.00
34450.00,34500.00,4705.00,4239.00,4705.00,4504.00
34500.00,34550.00,4713.00,4246.00,4713.00,4511.00
34550.00,34600.00,4720.00,4254.00,4720.00,4519.00
34600.00,34650.00,4728.00,4261.00,4728.00,4526.00
34650.00,34700.00,4735.00,4269.00,4735.00,4534.00
34700.00,34750.00,4743.00,4276.00,4743.00,4541.00
34750.00,34800.00,4750.00,4284.00,4750.00,4549.00
34800.00,34850.00,4758.00,4291.00,4758.00,4556.00
34850.00,34900.00,4765.00,4299.00,4765.00,4564.00
34900.00,34950.00,4773.00,4306.00,4773.00,4571.00
34950.00,35000.00,4780.00,4314.00,4780.00,4579.00
35000.00,35050.00,4788.00,4321.00,4788.00,4586.00
35050.00,35100.00,4795.00,4329.00,4795.00,4594.00
35100.00,35150.00,4803.00,4336.00,4803.00,4601.00
35150.00,35200.00,4810.00,4344.00,4810.00,4609.00
35200.00,35250.00,4818.00,4351.00,4818.00,4616.00
35250.00,35300.00,4825.00,4359.00,4825.00,4624.00
35300.00,35350.00,4833.00,4366.00,4833.00,4631.00
35350.00,35400.00,4840.00,4374.00,4840.00,4639.00
35400.00,35450.00,4848.00,4381.00,4848.00,4646.00
35450.00,35500.00,4855.00,4389.00,4855.00,4654.00
35500.00,35550.00,4863.00,4396.00,4863.00,4661.00
35550.00,35600.00,4870.00,4404.00,4870.00,4669.00
35600.00,35650.00,4878.00,4411.00,4878.00,4676.00
35650.00,35700.00,4885.00,4419.00,4885.00,4684.00
35700.00,35750.00,4893.00,4426.00,4893.00,4691.00
35750.00,35800.00,4900.00,4434.00,4900.00,4699.00
35800.00,35850.00,4908.00,4441.00,4908.00,4706.00
35850.00,35900.00,4915.00,4449.00,4915.00,4714.00
35900.00,35950.00,4923.00,4456.00,4923.00,4721.00
35950.00,36000.00,4930.00,4464.00,4930.00,4729.00
36000.00,36050.00,4938.00,4471.00,4938.00,4736.00
36050.00,36100.00,4945.00,4479.00,4945.00,4744.00
36100.00,36150.00,4953.00,4486.00,4953.00,4751.00
36150.00,36200.00,4960.00,4494.00,4960.00,4759.00
36200.00,36250.00,4968.00,4501.00,4968.00,4766.00
36250.00,36300.00,4975.00,4509.00,4975.00,4774.00
36300.00,36350.00,4983.00,4516.00,4983.00,4781.00
36350.00,36400.00,4990.00,4524.00,4990.00,4789.00
36400.00,36450.00,4998.00,4531.00,4998.00,4796.00
36450.00,36500.00,5005.00,4539.00,5005.00,4804.00
36500.00,36550.00,5013.00,4546.00,5013.00,4811.00
36550.00,36600.00,5020.00,4554.00,5020.00,4819.00
36600.00,36650.00,5028.00,4561.00,5028.00,4826.00
36650.00,36700.00,5035.00,4569.00,5035.00,4834.00
36700.00,36750.00,5043.00,4576.00,5043.00,4841.00
36750.00,36800.00,5050.00,4584.00,5050.00,4849.00
36800.00,36850.00,5058.00,4591.00,5058.00,4856.00
36850.00,36900.00,5065.00,4599.00,5065.00,4864.00
36900.00,36950.00,5073.00,4606.00,5073.00,4871.00
36950.00,37000.00,5080.00,4614.00,5080.00,4879.00
37000.00,37050.00,5088.00,4621.00,5088.00,4886.00
37050.00,37100.00,5095.00,4629.00,5095.00,4894.00
37100.00,37150.00,5103.00,4636.00,5103.00,4901.00
37150.00,37200.00,5110.00,4644.00,5110.00,4909.00
37200.00,37250.00,5118.00,4651.00,5118.00,4916.00
37250.00,37300.00,5125.00,4659.00,5125.00,4924.00
37300.00,37350.00,5133.00,4666.00,5133.00,4931.00
37350.00,37400.00,5140.00,4674.00,5140.00,4939.00
37400.00,37450.00,5148.00,4681.00,5148.00,4946.00
37450.00,37500.00,5155.00,4689.00,5155.00,4954.00
37500.00,37550.00,5163.00,4696.00,5163.00,4961.00
37550.00,37600.00,5170.00,4704.00,5170.00,4969.00
37600.00,37650.00,5178.00,4711.00,5178.00,4976.00
37650.00,37700.00,5185.00,4719.00,5185.00,4984.00
37700.00,37750.00,5193.00,4726.00,5193.00,4991.00
37750.00,37800.00,5200.00,4734.00,5200.00,4999.00
37800.00,37850.00,5208.00,4741.00,5208.00,5006.00
37850.00,37900.00,5215.00,4749.00,5215.00,5014.00
37900.00,37950.00,5223.00,4756.00,5223.00,5021.00
37950.00,38000.00,5233.00,4764.00,5233.00,5029.00
38000.00,38050.00,5245.00,4771.00,5245.00,5036.00
38050.00,38100.00,5258.00,4779.00,5258.00,5044.00
38100.00,38150.00,5270.00,4786.00,5270.00,5051.00
38150.00,38200.00,5283.00,4794.00,5283.00,5059.00
38200.00,38250.00,5295.00,4801.00,5295.00,5066.00
38250.00,38300.00,5308.00,4809.00,5308.00,5074.00
38300.00,38350.00,5320.00,4816.00,5320.00,5081.00
38350.00,38400.00,5333.00,4824.00,5333.00,5089.00
38400.00,38450.00,5345.00,4831.00,5345.00,5096.00
38450.00,38500.00,5358.00,4839.00,5358.00,5104.00
38500.00,38550.00,5370.00,4846.00,5370.00,5111.00
38550.00,38600.00,5383.00,4854.00,5383.00,5119.00
38600.00,38650.00,5395.00,4861.00,5395.00,5126.00
38650.00,38700.00,5408.00,4869.00,5408.00,5134.00
38700.00,38750.00,5420.00,4876.00,5420.00,5141.00
38750.00,38800.00,5433.00,4884.00,5433.00,5149.00
38800.00,38850.00,5445.00,4891.00,5445.00,5156.00
38850.00,38900.00,5458.00,4899.00,5458.00,5164.00
38900.00,38950.00,5470.00,4906.00,5470.00,5171.00
38950.00,39000.00,5483.00,4914.00,5483.00,5179.00
39000.00,39050.00,5495.00,4921.00,5495.00,5186.00
39050.00,39100.00,5508.00,4929.00,5508.00,5194.00
39100.00,39150.00,5520.00,4936.00,5520.00,5201.00
39150.00,39200.00,5533.00,4944.00,5533.00,5209.00
39200.00,39250.00,5545.00,4951.00,5545.00,5216.00
39250.00,39300.00,5558.00,4959.00,5558.00,5224.00
39300.00,39350.00,5570.00,4966.00,5570.00,5231.00
39350.00,39400.00,5583.00,4974.00,5583.00,5239.00
39400.00,39450.00,5595.00,4981.00,5595.00,5246.00
39450.00,39500.00,5608.00,4989.00,5608.00,5254.00
39500.00,39550.00,5620.00,4996.00,5620.00,5261.00
39550.00,39600.00,5633.00,5004.00,5633.00,5269.00
39600.00,39650.00,5645.00,5011.00,5645.00,5276.00
39650.00,39700.00,5658.00,5019.00,5658.00,5284.00
39700.00,39750.00,5670.00,5026.00,5670.00,5291.00
39750.00,39800.00,5683.00,5034.00,5683.00,5299.00
39800.00,39850.00,5695.00,5041.00,5695.00,5306.00
39850.00,39900.00,5708.00,5049.00,5708.00,5314.00
39900.00,39950.00,5720.00,5056.00,5720.00,5321.00
39950.00,40000.00,5733.00,5064.00,5733.00,5329.00
40000.00,40050.00,5745.00,5071.00,5745.00,5336.00
40050.00,40100.00,5758.00,5079.00,5758.00,5344.00
40100.00,40150.00,5770.00,5086.00,5770.00,5351.00
40150.00,40200.00,5783.00,5094.00,5783.00,5359.00
40200.00,40250.00,5795.00,5101.00,5795.00,5366.00
40250.00,40300.00,5808.00,5109.00,5808.00,5374.00
40300.00,40350.00,5820.00,5116.00,5820.00,5381.00
40350.00,40400.00,5833.00,5124.00,5833.00,5389.00
40400.00,40450.00,5845.00,5131.00,5845.00,5396.00
40450.00,40500.00,5858.00,5139.00,5858.00,5404.00
40500.00,40550.00,5870.00,5146.00,5870.00,5411.00
40550.00,40600.00,5883.00,5154.00,5883.00,5419.00
40600.00,40650.00,5895.00,5161.00,5895.00,5426.00
40650.00,40700.00,5908.00,5169.00,5908.00,5434.00
40700.00,40750.00,5920.00,5176.00,5920.00,5441.00
40750.00,40800.00,5933.00,5184.00,5933.00,5449.00
40800.00,40850.00,5945.00,5191.00,5945.00,5456.00
40850.00,40900.00,5958.00,5199.00,5958.00,5464.00
40900.00,40950.00,5970.00,5206.00,5970.00,5471.00
40950.00,41000.00,5983.00,5214.00,5983.00,5479.00
41000.00,41050.00,5995.00,5221.00,5995.00,5486.00
41050.00,41100.00,6008.00,5229.00,6008.00,5494.00
41100.00,41150.00,6020.00,5236.00,6020.00,5501.00
41150.00,41200.00,6033.00,5244.00,6033.00,5509.00
41200.00,41250.00,6045.00,5251.00,6045.00,5516.00
41250.00,41300.00,6058.00,5259.00,6058.00,5524.00
41300.00,41350.00,6070.00,5266.00,6070.00,5531.00
41350.00,41400.00,6083.00,5274.00,6083.00,5539.00
41400.00,41450.00,6095.00,5281.00,6095.00,5546.00
41450.00,41500.00,6108.00,5289.00,6108.00,5554.00
41500.00,41550.00,6120.00,5296.00,6120.00,5561.00
41550.00,41600.00,6133.00,5304.00,6133.00,5569.00
41600.00,41650.00,6145.00,5311.00,6145.00,5576.00
41650.00,41700.00,6158.00,5319.00,6158.00,5584.00
41700.00,41750.00,6170.00,5326.00,6170.00,5591.00
41750.00,41800.00,6183.00,5334.00,6183.00,5599.00
41800.00,41850.00,6195.00,5341.00,6195.00,5606.00
41850.00,41900.00,6208.00,5349.00,6208.00,5614.00
41900.00,41950.00,6220.00,5356.00,6220.00,5621.00
41950.00,42000.00,6233.00,5364.00,6233.00,5629.00
42000.00,42050.00,6245.00,5371.00,6245.00,5636.00
42050.00,42100.00,6258.00,5379.00,6258.00,5644.00
42100.00,42150.00,6270.00,5386.00,6270.00,5651.00
42150.00,42200.00,6283.00,5394.00,6283.00,5659.00
42200.00,42250.00,6295.00,5401.00,6295.00,5666.00
42250.00,42300.00,6308.00,5409.00,6308.00,5674.00
42300.00,42350.00,6320.00,5416.00,6320.00,5681.00
42350.00,42400.00,6333.00,5424.00,6333.00,5689.00
42400.00,42450.00,6345.00,5431.00,6345.00,5696.00
42450.00,42500.00,6358.00,5439.00,6358.00,5704.00
42500.00,42550.00,6370.00,5446.00,6370.00,5711.00
42550.00,42600.00,6383.00,5454.00,6383.00,5719.00
42600.00,42650.00,6395.00,5461.00,6395.00,5726.00
42650.00,42700.00,6408.00,5469.00,6408.00,5734.00
42700.00,42750.00,6420.00,5476.00,6420.00,5741.00
42750.00,42800.00,6433.00,5484.00,6433.00,5749.00
42800.00,42850.00,6445.00,5491.00,6445.00,5756.00
42850.00,42900.00,6458.00,5499.00,6458.00,5764.00
42900.00,42950.00,6470.00,5506.00,6470.00,5771.00
42950.00,43000.00,6483.00,5514.00,6483.00,5779.00
43000.00,43050.00,6495.00,5521.00,6495.00,5786.00
43050.00,43100.00,6508.00,5529.00,6508.00,5794.00
43100.00,43150.00,6520.00,5536.00,6520.00,5801.00
43150.00,43200.00,6533.00,5544.00,6533.00,5809.00
43200.00,43250.00,6545.00,5551.00,6545.00,5816.00
43250.00,43300.00,6558.00,5559.00,6558.00,5824.00
43300.00,43350.00,6570.00,5566.00,6570.00,5831.00
43350.00,43400.00,6583.00,5574.00,6583.00,5839.00
43400.00,43450.00,6595.00,5581.00,6595.00,5846.00
43450.00,43500.00,6608.00,5589.00,6608.00,5854.00
43500.00,43550.00,6620.00,5596.00,6620.00,5861.00
43550.00,43600.00,6633.00,5604.00,6633.00,5869.00
43600.00,43650.00,6645.00,5611.00,6645.00,5876.00
43650.00,43700.00,6658.00,5619.00,6658.00,5884.00
43700.00,43750.00,6670.00,5626.00,6670.00,5891.00
43750.00,43800.00,6683.00,5634.00,6683.00,5899.00
43800.00,43850.00,6695.00,5641.00,6695.00,5906.00
43850.00,43900.00,6708.00,5649.00,6708.00,5914.00
43900.00,43950.00,6720.00,5656.00,6720.00,5921.00
43950.00,44000.00,6733.00,5664.00,6733.00,5929.00
44000.00,44050.00,6745.00,5671.00,6745.00,5936.00
44050.00,44100.00,6758.00,5679.00,6758.00,5944.00
44100.00,44150.00,6770.00,5686.00,6770.00,5951.00
44150.00,44200.00,6783.00,5694.00,6783.00,5959.00
44200.00,44250.00,6795.00,5701.00,6795.00,5966.00
44250.00,44300.00,6808.00,5709.00,6808.00,5974.00
44300.00,44350.00,6820.00,5716.00,6820.00,5981.00
44350.00,44400.00,6833.00,5724.00,6833.00,5989.00
44400.00,44450.00,6845.00,5731.00,6845.00,5996.00
44450.00,44500.00,6858.00,5739.00,6858.00,6004.00
44500.00,44550.00,6870.00,5746.00,6870.00,6011.00
44550.00,44600.00,6883.00,5754.00,6883.00,6019.00
44600.00,44650.00,6895.00,5761.00,6895.00,6026.00
44650.00,44700.00,6908.00,5769.00,6908.00,6034.00
44700.00,44750.00,6920.00,5776.00,6920.00,6041.00
44750.00,44800.00,6933.00,5784.00,6933.00,6049.00
44800.00,44850.00,6945.00,5791.00,6945.00,6056.00
44850.00,44900.00,6958.00,5799.00,6958.00,6064.00
44900.00,44950.00,6970.00,5806.00,6970.00,6071.00
44950.00,45000.00,6983.00,5814.00,6983.00,6079.00
45000.00,45050.00,6995.00,5821.00,6995.00,6086.00
45050.00,45100.00,7008.00,5829.00,7008.00,6094.00
45100.00,45150.00,7020.00,5836.00,7020.00,6101.00
45150.00,45200.00,7033.00,5844.00,7033.00,6109.00
